player_name,player_number,position,height,weight,birth_year,hometown,home_state,school,passing_yards,passing_comp,passing_att,passing_pct,passing_td,passing_int,passing_long,passing_rating,rushing_yards,rushing_carries,rushing_long,rushing_td,receiving_yards,receiving_rec,receiving_long,receiving_td,tackles_solo,tackles_assists,tackles_for_loss,sacks,forced_fumbles,interceptions,interception_return_yards,interception_return_long,interception_return_td,fumble_recoveries,fumble_return_yards,fumble_return_long,fumble_return_td,pass_deflections,blocked_kicks_and_punts,kickoff_returns,kickoff_returns_yards,kickoff_returns_long,kickoff_returns_td,punt_returns,punt_return_yards,punt_return_long,punt_return_td,punts,punting_yards,punting_touchbacks,punting_long,touchdowns,field_goals,field_goal_att,field_goal_long,pat_kicks,pat_kicks_att,safeties,pat_conversions,season,team,nr
Destinnee Banks,62.0,DL,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Glory,
Consuela Benson-Blackmon,68.0,OL,5-9,230,1976,Kansas City,MO,Lincoln University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Glory,
Aspen Williams,70.0,OL,5-3,235,1994,Rochester,IL,Missouri University of Science and Tech,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Glory,
Celeste Robinson,71.0,OL,5-11,235,1984,Southfield,MI,University of Michigan,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Glory,
Madisen Mode,73.0,DL,5-5,200,1999,Arlington,TX,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Glory,
Kiera Smith,74.0,OL,5-8,220,1983,Westbury,NY,U of Central OK,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Glory,
Cambria Davis,77.0,OL,5-10,250,1999,Blue Springs,MO,Colorado State University Global,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Glory,
Anna Wilson,78.0,OL,5-6,227,NR,Lawrence,KS,Haskell,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Glory,
Rachel Bailey,80.0,OL,NR,NR,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Glory,
Julia Stevenson,82.0,OL,5-6,255,1981,Karlsruhe,Germany,University of Missouri-Kansas City,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Glory,
Ysabella Cobbinah-Fears,86.0,TE,5-10,210,2003,Kansas City,MO,William Jewell College,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,9,1,NR,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Glory,
Jordan Krahn,87.0,DL,5-7,181,1994,Lake Geneva,WI,Badger High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,23,2,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Glory,
Laure Gelis-Diaz,89.0,DB,5-9,135,NR,Franklin,WI,Oakland City University (USA),0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,7.0,9.0,0.0,0.0,0,2,42,3,0,0,0,0,0,8,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Glory,
Ana Bittencourt,90.0,DL,5-9,225,1988,Rio de Janeiro,Brazil,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,9.0,3.0,4.0,0.5,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Glory,
Mackenzie Grause,92.0,TE,5-8,215,1992,Fort Thomas,KY,University of Cincinnati,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,20,3,9,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,244,0,41,0,0,1,NR,0,0,0,1,2023,Glory,
Brittany Cleek,97.0,DL,5-6,169,1991,House Springs,MO,University of Missouri-Columbia,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Glory,
Kristen London,1.0,DB,5-9,173,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,9.0,12.0,3.5,0.0,1,0,0,0,0,0,0,0,0,4,0,2,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Jamie Brann,2.0,WR,5-10,185,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,5,2,8,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,15,NR,0,0,0,0,0,0,0,0,2023,Bandits,
Jasmine Thomas,3.0,WR,5-3,128,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,12.0,1,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Lydia Morgan,4.0,WR,5-3,115,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,48,7,18,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,4,89,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Brittany Jones,5.0,RB,5-6,145,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Breana Griggs,6.0,DB,5-7,156,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,29,2,28,0,5.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,47,26,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Nicole Matheson,7.0,LB,5-4,156,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8.0,17.0,0.5,0.0,1,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Zharyah Willis,8.0,DB,5-7,150,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,0,0,0,0,0,1,0,NR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Wendy Sun,9.0,RB,5-3,130,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,96.0,31,34,1,32,1,32,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,Bandits,
Casey Cubis,12.0,QB,6-0,172,NR,NR,NR,NR,669,57,152,37.5,7,6,NR,50.6,20.0,7,5,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,Bandits,
Errin McIsaac,14.0,QB,5-5,130,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,207,13,54,4,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2023,Bandits,
Zshalyn Canfield,15.0,RB,5-5,117,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,18.0,7,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Lamikia Lawson,16.0,WR,5-3,137,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,45,3,18,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Alyssa Vigil,17.0,WR,5-5,132,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,15,5,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,72,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Asiah Walker,18.0,DB,5-10,126,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Kelly Washington,19.0,QB,5-7,185,NR,NR,NR,NR,12,1,2,50.0,0,0,NR,68.8,0.0,0,0,0,28,3,21,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Shequa Fitzgerald,20.0,DB,5-8,125,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0,0,0,0,0,1,0,NR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Alisha Young,21.0,DB,5-4,135,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,7.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Grace Cooper,24.0,RB,5-6,180,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,171.0,45,15,0,14,3,8,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,Bandits,
Charlee Ford,26.0,DB,5-1,140,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Jade Austin,29.0,DB,5-7,169,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Aspen Verdos,30.0,DL,5-8,180,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,5.0,3.0,1.5,0.0,0,0,0,0,0,2,0,NR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Gilliana Chau,31.0,LB,5-4,176,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
La Shun Mosley,32.0,LB,5-3,203,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Kelli Jones,33.0,LB,5-6,134,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Sarai Sifuentes,34.0,RB,5-2,172,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,24.0,11,10,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Laura St Ruth,35.0,LB,5-9,165,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,1,NR,0,0,0,0,0,12.0,11.0,0.5,0.0,0,0,0,0,0,1,5,NR,0,1,0,0,0,0,0,4,119,42,0,17,549,0,40,0,0,2,NR,1,2,0,0,2023,Bandits,
Britney Derhak,36.0,RB,5-7,199,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Joselyn Lazaro,38.0,LB,5-7,150,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0,1,6,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Amber Craft,40.0,LB,5-8,145,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,28.0,20.0,7.5,3.5,1,1,6,6,0,0,0,0,0,1,0,4,71,29,0,1,25,25,0,1,19,0,19,0,0,0,0,0,0,0,0,2023,Bandits,
Grace Murphy,41.0,WR,5-7,148,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,72,5,45,2,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2023,Bandits,
Bailey Paskach,42.0,DL,5-6,163,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,9.0,10.0,6.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Karla Romero,44.0,RB,5-1,134,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,66.0,26,6,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,Bandits,
Yesenia Quiroga,45.0,LB,5-3,158,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Tara Haddock,46.0,DL,5-10,190,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Brooklyn Waddles,48.0,DL,5-9,193,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Anastacia Kreider,50.0,LB,5-6,180,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Kara Corcoran,51.0,OL,5-6,170,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Shannon Drayton,52.0,DL,5-9,195,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,7.0,3.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Trevez Bridgewater,53.0,DL,5-7,180,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Jazmin Florez,57.0,OL,5-4,220,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Whitley Conn,58.0,OL,5-7,200,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Alexis Broswell,63.0,OL,5-9,224,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Morgan Darden,69.0,OL,6-0,275,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Katie Williams,70.0,DL,5-6,237,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Brittany Sanders,71.0,OL,5-6,247,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Rachel Van Devender,75.0,OL,6-0,264,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Alondra Rodriguez,76.0,OL,6-0,310,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Carolyn Lampkin,77.0,OL,6-0,292,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Selena Thomas,78.0,OL,5-7,275,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Abbie Medlar,80.0,WR,5-7,155,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,13,1,13,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,Bandits,
Jenessa White,83.0,TE,5-8,230,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,31,4,12,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Alyssa Speckhals,85.0,TE,5-10,168,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Alyssa Mcguinnis,88.0,TE,6-1,184,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,137,8,47,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Olivia Valentine,90.0,DL,5-8,150,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Whitney Gifford,92.0,DL,5-8,195,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,4.0,2.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Aezioni Nakai Fuller,94.0,DL,5-9,285,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3.0,6.0,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Angel Duran,96.0,DL,5-6,175,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,3.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Katie Margheim,98.0,DL,5-3,211,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Kristianna Ibsen,99.0,DL,5-10,218,NR,NR,NR,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Bandits,
Morgan Smith,0.0,OL,5-4,192,1992,Clarksville,TN,Cottonwood High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Falconz,
Mio Yoshisa,1.0,RB,5-2,121,1995,NR,Japan,NR,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.5,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Falconz,
Jane (Redd) Brinkman,2.0,DL,6-0,176,1970,Wildomar,CA,University of Colorado,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,11.0,9.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Falconz,
Tina Tela,3.0,DL,5-6,190,1980,Carson,CA,Timpview High,0,0,0,0.0,0,0,0,0.0,29.0,12,6,2,0,0,0,0,24.5,17.0,8.5,0.0,0,1,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2023,Falconz,
Kayelle Brown,4.0,DL,6-0,180,1990,Bluffdale,UT,Jordan High School,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.5,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,2023,Falconz,
Maya Jamison,5.0,RB,5-6,156,1997,Detroit,MI,Indiana State University,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,Falconz,
Kelly Stack/Johnston,6.0,WR,6-0,150,1990,Madison,AL,Bob Jones High School,130,4,6,66.7,3,0,NR,149.3,0.0,0,0,0,131,3,56,2,1.5,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2023,Falconz,
Laura Goetz,7.0,S,5-6,145,2004,West Jordan,UT,Bingham High School,0,0,0,0.0,0,0,0,0.0,37.0,11,12,1,0,0,0,0,24.5,18.0,42.5,0.0,1,3,42,23,0,1,0,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,Falconz,
